APLP2	598	amyloid beta (A4) precursor-like protein 2	313	122	amyloid-like | Aplp2 | 	50338,3318271,2890207,2970373,2146899,2510038,2511368,1858487,24202577,8379180,8460532,7761983,9146996,9175105,9237552,9367293,9406888,10090675,10580699,10666665,11115729,11218066,11245929,11336779,11403974,11423103,11425894,11553933,11571320,11754999,11771756,11830265,12052539,12149413,12404007,12751467,12791441,12821374,12931206,14660786,14733910,15045608,15055444,15158704,15206434,15241294,15269337,15686970,15814818,15862185,15894402,16341938,16361114,16397579,16410023,16926067,16940764,17251419,17343748,17498878,17604107,17709831,17720532,17785178,17910085,17984171,18328784,18347024,18367594,18469675,18571202,18607200,18955571,19036346,19041304,19061857,19204149,19290494,19440746,19448684,19507062,19568156,19639292,19684239,19833108,19918329,20078424,20148281,20188650,20201822,20217646,20411357,20658986,21241773,21266456,21572337,21623030,21733236,21822699,21983804,22096577,22395208,22564937,22810393,22890017,23179590,23263886,23264567,23344743,23492931,23603808,23740250,23926248,24094712,24378455,24623762,24908086,25497735,25694335,25956630,26005122,26254735,
ALB	399	albumin	338	121	serum albumin | 	5807284,5581586,4752037,3085437,1959510,1783946,8006680,9013426,9360211,9364064,9390996,9464646,9757041,9813346,10091944,10350646,10364517,10561522,10640176,10719269,10922517,11121541,11170899,11368979,11483247,11489347,11507366,12062481,12370846,12393261,12427837,12427860,12948616,14618241,15017339,15123022,15174536,15193289,15550575,15574732,15755515,15878628,15921884,15979311,16129091,16344150,16410023,16456667,16545783,16677768,16797850,16820800,16859833,16902764,16968951,17027274,17105769,17118331,17128990,17136426,17150306,17363260,17442827,17513116,17662886,17728457,17895407,17923234,17986930,18162777,18176866,18177862,18195587,18223167,18285827,18319571,18355158,18407364,18565815,18621942,18691630,18784294,18852838,19048539,19061857,19132532,19184102,19318807,19320047,19362806,19368862,19371735,19427240,19605630,19710312,19806373,20203623,20217538,20347981,20613633,20638879,20890685,21093549,21099718,21710140,21822908,22307182,22378298,22395208,22507553,22641027,22645062,22710967,22936246,23134496,24260433,24476552,24659129,24776986,25836421,26563885,
TNF	11892	tumor necrosis factor (TNF superfamily, member 2)	718	120	tumor necrosis factor alpha | tnf alpha | tnf superfamily | TNF-alpha-induced | TNF-alpha-mediated | TNF-a | TNF-related | TNF-induced | TNF-_amp_#945 | TNF-antagonist | TNFalpha-controlled | TNF-mediated | TNF-A | Tnfalpha | Tnf | 	8017891,7847672,7999315,8714518,9055139,10187864,10199631,10229112,10488476,10599786,10721050,11493022,11592109,11844843,11910271,12175864,12578975,12591161,12628754,12786973,12871095,14515353,14519549,14678765,15193289,15338308,15571756,15614785,15640150,15850669,15852477,16166810,16375723,16397579,16462603,16647138,16672647,16820090,16968951,17073745,17088867,17186374,17597167,17604107,17827063,17925171,17982267,18006137,18048652,18093696,18223167,18247129,18326497,18455351,18560012,18751914,18784294,18930145,19061857,19212759,19362806,19513830,19535947,19605630,19700661,19729208,19845729,20105316,20146928,20188650,20217538,20347981,20442815,20600866,20613633,20663517,20705520,21094208,21130693,22937234,21386799,21435392,21542844,21749318,21939657,21989210,22240205,22395208,22607552,22710967,22855155,22985398,23122161,23179590,23313550,23360102,23478657,23735822,24019515,24040253,24065916,24098559,24128993,24162932,24397543,24590842,24735834,24757498,24771617,24857811,25064045,25081016,25130929,25304962,25364907,26177381,26190183,26265609,26272354,26318793,
TSC1	12362	tuberous sclerosis 1	1294	118	hamartin | Tsc1-lacking | TSC | TSC-cortical | Tsc | TSC1 | TSC-associated | TSC1-linked | Tsc-deficient | Tsc1-conditional | Tsc1-deficient | TSC-related | 	8943076,9394312,10065200,10349994,10534239,11583980,11904337,12037687,12466966,12504590,12751467,14999811,15150271,15235806,15362169,15562827,15563020,16077935,16114042,16286931,16300636,16341938,16382052,16393152,16459994,16462201,16487150,16713332,16770618,16818174,16901420,17028374,17185137,17279540,17376623,17386056,17848915,18067135,18495876,18644690,18794346,19150975,19220410,19420259,21547713,19545994,19583781,19694899,19817806,20087180,20146692,20219643,20613633,20680301,20687497,20709508,20882401,21062901,21224066,21293268,21345208,21407264,21419848,21449900,21631205,21827857,21890410,21907282,21949518,21970827,22021912,22025691,22327361,22578218,22605628,22626986,22710967,22974335,22980037,23049074,23136410,23159330,23265840,23359422,23393158,23399947,23446718,23485365,23622183,23644232,23664552,23664616,23687350,23696872,23744272,23796861,23812052,23853020,23966835,24143074,24486221,24512506,24518170,24574959,24599401,24672426,24917535,25160545,25986747,26022167,26051878,26190969,26224859,26393489,26564073,26693177,26706013,26849906,
MAPK1	6871	mitogen-activated protein kinase 1	522	115	mitogen activated protein kinase 1 | P38 | MAPK-mediated | MAP-kinase | ERK-dependent | MAPK-dependent | MAPK1 | ERK2 | ERKs | p38 | Erk2 | ERK-mediated | ERK-phosphorylation | ERK-phosphorylated | MAPs | MAPKs | 	9677397,10383053,10650947,10751678,10818153,11038253,11193816,11356873,11824616,12040499,12077189,12207950,12482897,12628754,12700044,12711546,14597225,14646589,14715940,15150271,15194111,15269337,15464890,15519530,15525759,15571756,15659339,15667930,15814818,15928806,16014725,16137576,16300636,16375723,16382052,16397579,16583313,16647138,16806297,16901909,16963290,16989910,17070505,17105769,17186374,17254795,17442246,17514195,17514356,17604107,17719647,17848915,17959805,18036580,18184796,18329113,18346726,18452182,18463892,18469675,18490108,18550821,18661234,18717648,18773962,18930145,18955571,19036346,19118178,19154620,19214804,19218233,19362806,19371735,19447102,19481570,19507062,19625523,19639292,19659572,19783417,19835947,20087180,20101519,20144592,20188650,20226181,20404047,20524136,20534003,20637866,20803131,21061166,21222180,21441247,21678395,21970827,22014163,22042248,22227453,22351071,22472188,22507553,22936246,23122161,23179590,23184648,23340224,24142459,24144051,24590842,25151533,26182420,26240334,26286172,
NGF	7808	nerve growth factor (beta polypeptide)	462	106	nerve growth factor | beta nerve growth factor | NGF-regulated | NGF-triggered | NGFB | NGF-stimulated | NGF-promoted | NGF-responsive | NGF-treated | NGF-treatment | NGF-beta | Ngf | NGF-induced | NGF-dependent | 	1815605,1334662,1829904,8255423,7999309,8090729,7623154,7649227,8603626,8714518,8717636,8696348,8705303,8971761,8985697,9138429,9184113,9300412,9551783,9758212,9819136,10080384,10101239,10199631,10226752,10226754,10233776,10330344,10407097,10436046,10553579,10762696,10891580,11122349,11124444,11336779,11357950,11440196,11563628,11748840,11844843,11978405,12062481,12102460,12404007,12427830,12428029,12460607,12493535,12575826,12751467,14623885,14730308,14733910,14992814,15002051,15046866,15210307,15519530,15571756,15614785,15686970,15694837,15999564,16023256,16138253,16198489,16375723,16397579,16919243,17209129,17376623,17502602,17512983,17920573,17949819,18062938,18093696,18786562,18830682,18846436,19036346,19474391,19507062,19639292,19700661,19777341,20089897,20105316,20146928,20404047,20609110,21387003,21435392,22032467,22814739,22882139,22931529,23300470,23735822,24128677,24336713,24494678,24494679,24600432,25192535,
NPY	7955	neuropeptide Y	888	100	neuropeptide y | NPY | NPY-immunopositive | NpY | NPY-immunoreactive | NPY-sensitive | NPY-expressing | NPY-immunolabeled | Npy | NPY-deficient | NPY-biocytin | NPY-mediated | NPY-positive | NPY-specific | NPY-dPEG24 | NPY-containing | NPY-like | NPY-insensitive | NPY-induced | 	1815605,2359514,1361331,7751960,9302517,9302518,8867287,8871784,8875128,8985706,8985707,9015822,9259481,9443927,9802400,10226752,10375706,10678775,10686356,10736372,10891580,11249963,11287107,11287369,11336779,11466452,11489347,11516827,11739333,11750069,11852270,11958866,12453477,12700690,12751467,12821374,12887433,14584819,14700552,14725628,14748563,14992814,15044544,15123022,15337374,15337376,15451008,15571756,15667930,15686970,15975854,15979311,16007083,16254490,16383008,16456667,16730475,16819624,17055560,17196301,17204350,17604107,17765719,18177862,18306304,18455706,18477594,18652899,18657176,18717707,18773962,18786562,19038255,19102068,19193892,19332323,19481570,19527776,19639292,19941518,20064661,20146928,20220782,20705520,21340067,21913335,22437342,22537092,22645062,23022456,23127262,23179590,23184648,23259957,23735822,23832106,23994577,24671870,24705860,24808888,
CCL26	10625	chemokine (C-C motif) ligand 26	400	99	tsc1 | tsc 1 | 	10349994,10534239,11904337,12037687,12466966,12751467,14999811,15150271,15235806,15362169,15562827,15563020,16077935,16114042,16286931,16300636,16382052,16393152,16459994,16462201,16487150,16713332,16770618,16818174,16901420,17028374,17279540,17376623,17386056,17848915,18067135,18495876,18794346,19420259,21547713,19545994,19694899,19710312,20087180,20146692,20613633,20680301,20709508,20882401,21062901,21224066,21328568,21345208,21407264,21419848,21449900,21827857,21890410,21907282,21949518,21970827,22021912,22025691,22327361,22578218,22605628,22626986,22710967,22974335,22980037,23049074,23136410,23159330,23265840,23359422,23393158,23446718,23485365,23622183,23664552,23664616,23687350,23696872,23744272,23812052,24143074,24486221,24512506,24574959,24599401,24672426,24917535,25160545,25315683,25986747,26022167,26051878,26190969,26224859,26393489,26564073,26693177,26706013,26849906,
TSC2	12363	tuberous sclerosis 2	645	98	tuberin | tuberous sclerosis 2 | Tsc2-knockdown | TSC2-encoded | TSC2-deficient | TSC2-linked | hTSC2 | Tsc2-deficient | Tuberin | 	8943076,9394312,10349994,10534239,11418246,11583980,11904337,12037687,12466966,12504590,12751467,12788036,15150271,15235806,15362169,15562827,15563020,16077935,16114042,16286931,16300636,16341938,16382052,16459994,16462201,16487150,16506130,16713332,16770618,16818174,16901420,17028374,17185137,17376623,17386056,17848915,18067135,18495876,18644690,18794346,19150975,19420259,21547713,19545994,19694899,20087180,20146692,20613633,20680301,20687497,20709508,20882401,21062901,21345208,21407264,21419848,21449900,21827857,21890410,21949518,21970827,22327361,22578218,22605628,22626986,22710967,22974335,22980037,23049074,23159330,23265840,23359422,23393158,23446718,23485365,23622183,23687350,23696872,23744272,23796861,23812052,23966835,24143074,24486221,24512506,24599401,24672426,24917535,25160545,25986747,26022167,26051878,26224859,26393489,26564073,26693177,26706013,26849906,
SOD1	11179	superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))	271	94	superoxide dismutase | superoxide dismutase 1 | superoxide dismutase1 | SOD1-induced | SOD | SOD1-associated | Sod1-superoxide | SODs | ALS1 | Sod-1 | SOD-1 | SOD1-mediated | 	2526018,1838182,1450586,1450608,8311992,7549942,7638161,8556762,9406888,9635126,9813346,10666665,10736372,10962133,11336779,11425894,11830265,11907800,12044443,12505649,12751467,12957649,14733910,15210307,15264227,15338308,15635412,15814818,15850669,15862921,15987247,16266725,16361114,16397579,16410023,16455265,16495941,16647138,16891409,17031522,17088867,17209129,17698178,17804792,17910085,17956319,18004590,18281203,18328784,18565815,18625223,18754709,18843266,19041304,19096112,19109932,19162139,19178557,19513830,19580685,19729208,19865488,20148281,20424386,20609565,20691658,20826656,21172066,21440599,21757921,22108622,22414474,22442695,23492931,23542896,23597828,23706004,23872880,24054426,24107455,24234043,24250555,24331360,24526342,24573090,24908086,24914296,24919922,24987179,25064045,26265609,26268727,26365487,26633078,
AKT1	391	v-akt murine thymoma viral oncogene homolog 1	464	92	protein kinase b | murine thymoma viral oncogene homolog 1 | v akt murine thymoma viral oncogene homolog 1 | Akt-mammalian | Rac | Rac-interactive | PKB | Pkb | Rac-selective | AKT-signaling | Rac-GTPase | RAC | Akt1 | AKT1 | Rac-binding | rac | 	10818153,11115729,11790300,11829339,12428029,12751467,12915445,12932438,14730308,15026118,15194111,15385157,15562827,15571756,15574732,15649357,15741651,15800193,16014725,16137576,16190876,16286931,16313502,16375723,16397579,16462201,16647138,16806297,16912980,17058267,17088867,17105769,17215396,17604107,17632284,17719647,17728457,17848915,17913902,18004590,18184796,18317782,18329113,18347024,18495876,18661234,18717648,18786562,18843266,18852838,19014379,19036346,19214804,19401147,19447102,19507062,19639292,19700661,20064661,20087180,20101519,20111592,20404047,20537992,20658986,22832524,21209193,21212100,21440599,21970827,22227453,22238087,22500628,22554054,22936246,23144589,23179590,23184648,23393158,23943274,24241749,24574959,24952363,25010402,25053176,25064045,25151533,25613838,25722288,26058696,26097002,26286172,
CASP3	1504	caspase 3, apoptosis-related cysteine peptidase	423	92	caspase 3 | sca1 | caspase3 | CASP3 | casp-3 | Casp-3 | casp3 | CPP32 | 	10101244,10199631,10518582,10567426,10947810,11259777,11423103,11823110,12040499,12044443,12751467,12763100,12887432,12909079,15614785,15745955,15755683,15906374,16007083,16129091,16336964,16375723,16469440,16542823,16647138,16651883,16672647,16712812,16940764,16968951,17058267,17402852,17442246,17604107,17952067,18006137,18093696,18177862,18281021,18326497,18395616,18485833,18717648,18852838,19015669,19020049,19178557,19340490,19371735,19507062,19570023,19700661,19729208,20101519,20146928,20206619,20519532,20965234,21062633,21094208,21145942,21383198,21722408,21752258,21909957,22281060,22293507,22414474,22796483,22936246,23179590,23212179,23304209,23597828,23729301,23791853,23900139,24041458,24142459,24144051,24229499,24338704,24378639,24792079,24884462,24906055,24912930,24919922,26207921,26264964,26310973,26341542,
IL1B	5992	interleukin 1, beta	668	89	il 1 | interleukin 1 beta | il1 beta | il 1b | IL-1 | IL-1-induced | IL-1B | IL-1beta- | IL-1-MEDIATED | Il-1beta | IL-1-mediated | IL-1-INDUCED | IL1beta | 	3260874,7535679,7847672,7999315,9055139,9169529,10080384,10101244,10471494,10666665,10805326,11031108,11754999,12098505,12149413,12591161,12628754,14620878,14678765,15124712,15193289,15201366,15250591,15303129,15589521,15614785,15815586,15850669,16113824,16166810,16672647,16820800,16860990,16950633,16968951,17073745,17597167,17925171,18093696,18093740,18182227,18661234,18751914,18784294,18786256,18786562,19061857,19290494,19362806,19643577,19700661,19729208,19816055,19845729,20021679,20146928,20442815,20613633,20663517,20705520,21087489,22937234,21542844,21749318,21955106,21989210,22098490,22395208,22607552,22810393,23179590,23225633,23478657,23866266,23938763,24128993,24397543,24398402,24590842,24594021,24671870,24757498,24857811,25059512,25304962,25364907,26190183,26260962,26318793,
IL6	6018	interleukin 6 (interferon, beta 2)	879	86	interleukin 6 | il 6 | Il6 | IL-6-stimulated | IL-6-mediated | hsf | IL-6-induced | 	7514959,9055139,10467277,11182244,11563628,11910271,12097789,12149413,12591161,12751467,12821374,12871095,14515353,14597225,14678765,15614785,15686970,15755683,15850669,16166810,16462603,16647138,16672647,16711317,16820800,16950633,16968951,17073745,17597167,18093696,18093740,18661234,18773962,18784294,18786562,19147624,19184101,19212759,19513830,19605630,19639292,19700661,19712053,19729208,19845729,20021679,20442815,20600866,20613633,20663517,20705520,21077993,21093549,21130693,22937234,21388746,21435392,21989210,22098490,22119683,22561097,22607552,22710967,22759592,22855155,23091569,23179590,23478657,23735822,23740250,24128993,24397543,24398402,24590842,24594021,24757498,24771617,24857811,25081016,26177381,26190183,26259725,26265609,26310973,26318793,26563885,
CREB1	2345	cAMP responsive element binding protein 1	335	85	CREB-induced | CREB-Ser133 | CREB-like | CREB-activity | CREB-driven | CREB-related | CREB-mediated | CREB-1 | CREB-regulated | CREB-dependent | CREB-associated | CREB-initiated | CREB-activating | CREBs | CREB-binding | 	8345107,9300412,10080384,10350646,10751678,10863144,11119696,11160957,11518709,11563628,11694877,11750069,12086644,12711546,12788036,14646589,14678837,15199138,15207239,15240803,15362724,15519530,15525759,15571756,15667930,15680513,15694837,15893581,16014725,16240350,16375723,16397579,16455265,16499752,16519925,16786226,16806297,16831414,17105769,17186374,17191130,17251419,17604107,17720532,17848915,18004590,18006137,18077703,18180303,18329113,18346726,18635022,18661234,18717648,18773962,18786562,19036346,19109909,19192387,19287316,19436069,19481570,19507062,19578717,19643577,19940543,20092579,20101519,20940508,21061166,21124738,21575722,21715638,21729715,21733236,21795692,21847097,22472188,22781140,22810393,23216574,24806094,25064045,25373493,25675181,
NOS2A	7873	nitric oxide synthase 2A (inducible, hepatocytes)	334	83	nitric oxide synthase | iNOS- | NOS2 | INOS | iNOS-derived | NOS | NOS-2 | 	7539253,9130780,9347614,9642538,10229334,10514810,10818402,10850366,11182244,11563628,12004577,12121307,12628754,12686399,14511393,14630699,14678765,14733910,15234100,15265272,15519530,15589521,15640150,15708479,15850669,15987247,16007083,16313502,16342620,16375723,16397579,16406488,16647138,16714485,16968951,17137751,17223186,17611639,17632284,17719647,17986094,18093696,18281021,18534255,18560012,18786562,19162139,19178557,19211496,19384590,19437129,19513830,19580685,19699726,19729208,19774456,19816055,19865488,20201822,20607582,21092260,21623030,21898031,22234503,22281060,22326500,22347168,22414474,22436324,22442695,22774600,23122161,23179590,23524183,23694759,24329704,24397543,24454986,24511736,24572985,24735834,25034944,25059512,
RPS27A	10417	ribosomal protein S27a	179	81	ubiquitin | 	2970373,3141008,2158201,8059602,10199631,10739639,11115729,11418246,11566096,12700164,12948442,14733910,15234100,15470359,15517312,15708479,15930047,16129091,16212558,16239243,16246864,16397579,16651883,16685255,16908410,17021751,17062563,17080724,17118331,17236139,17279084,17468742,17514195,17935890,17952067,17956319,18076643,18212531,18281021,18329113,18382465,18472227,18621942,18632687,18790819,18835717,18855017,18930145,19022414,19041304,19212759,19216901,19238151,19340490,19401147,19507062,19529779,19631241,19855832,19892136,20078424,20653130,20721566,20818153,21056667,21572337,21679777,21688347,21710140,22009361,22056603,22351071,22357842,22759592,22777569,22810393,23142642,23260144,23419896,23931822,25492614,
PRKCA	9393	protein kinase C, alpha	147	79	protein kinase c | pkc alpha | protein kinase c alpha | PKCalpha-dependent | PRKCA | PKC-alpha | 	1361331,8232906,7877439,7999309,8743979,9269850,9677397,9827540,10199631,11050320,11160957,11218066,11336779,11830265,11872946,12493535,12504592,12573517,12791441,12909079,14715940,15123022,15194111,15210304,15210307,15269337,15525759,15670717,16011839,16091474,16137576,16361114,16375723,16397579,16406232,16455265,16647138,16714485,16831414,16901909,16968951,17088867,17186374,17217053,17512983,17514195,17514356,17604107,17848915,18180303,18346726,18382465,18414909,18536702,18560012,18635022,18799624,18832165,18843266,19384590,19401147,19481570,19507062,19639292,19699774,19720584,20188650,20658986,21423666,21729715,22042248,22166941,23994577,24162932,24484697,24569372,25018677,25229717,26020477,
ACTB	132	actin, beta	413	77	beta actin | Actb | beta-actin | ACTB | 	9689127,9827540,10501474,10648893,10688787,10891580,11502257,11566096,11750069,12415512,12427860,12716932,12767918,12901878,12932438,14614102,14733910,14978764,15067323,15464890,15517312,15755515,15755683,15861180,15893581,16000229,16121125,16286931,16418001,16455265,16510718,16730475,16806953,16828199,16963290,17070505,17112801,17118331,17363260,17417632,17446080,17468742,17952067,18006137,18088371,18182227,18241990,18281021,18347024,18407248,18413482,18451862,18547546,18556211,18652899,18691630,18706480,18771760,18773962,18930145,18955571,19059322,19238151,19306853,19527776,19546860,19571888,19631241,19643577,19701204,19734894,20220782,20595955,20600866,21056667,21490592,23485813,
GRIK1	4579	glutamate receptor, ionotropic, kainate 1	366	77	glutamate receptor 5 | GluR5 | GluR5-selective | mGluR5 | GluR5-positive | Grik1 | Glur5 | mGlur5 | Grik1-glutamate | GluR5-containing | GluR5-specific | GluR5-mediated | GLUR5 | GRIK1 | 	8813384,9259378,9848088,10051761,10090675,10736372,10744030,10797615,11074268,11077068,11249719,11336779,11483247,11684349,12751467,15028757,15234100,15516998,15684045,15694259,15857425,16137576,16361114,16375723,16418001,16452252,16495941,16563443,16823030,16844227,17099361,17254795,17437409,17446080,17514195,17765719,17881561,17917118,17959805,18094233,18184796,18346726,18571098,18616955,18645420,18843266,18923513,19126440,19214804,19417176,19675232,19918329,20188650,20472138,20600866,20713728,20826656,21084617,21090964,21316452,21490210,21571007,21617890,21795692,22009348,22267161,22351071,22384253,22900020,23133800,23406666,23778581,23966835,24232444,24553731,25081016,25956630,
